time_ms,channel,freq_mhz,samples,detected,occupancy_pct,alert,mode
27190,69,2469.0,50,2,4,0,FULL
27223,70,2470.0,50,3,6,0,FULL
27255,71,2471.0,50,3,6,0,FULL
27287,72,2472.0,50,2,4,0,FULL
27352,74,2474.0,50,3,6,0,FULL
27384,75,2475.0,50,3,6,0,FULL
27417,76,2476.0,50,2,4,0,FULL
27450,77,2477.0,50,4,8,0,FULL
27482,78,2478.0,50,2,4,0,FULL
27514,79,2479.0,50,3,6,0,FULL
27547,80,2480.0,50,2,4,0,FULL
27580,81,2481.0,50,1,2,0,FULL
27613,82,2482.0,50,2,4,0,FULL
27645,83,2483.0,50,1,2,0,FULL
27835,89,2489.0,50,1,2,0,FULL
30000,0,2400.0,50,1,2,0,FULL
30032,1,2401.0,50,2,4,0,FULL
30065,2,2402.0,50,3,6,0,FULL
30097,3,2403.0,50,3,6,0,FULL
30130,4,2404.0,50,4,8,0,FULL
30162,5,2405.0,50,3,6,0,FULL
30195,6,2406.0,50,7,14,0,FULL
30228,7,2407.0,50,2,4,0,FULL
30260,8,2408.0,50,2,4,0,FULL
30292,9,2409.0,50,6,12,0,FULL
30325,10,2410.0,50,5,10,0,FULL
30358,11,2411.0,50,2,4,0,FULL
30391,12,2412.0,50,7,14,0,FULL
30424,13,2413.0,50,3,6,0,FULL
30456,14,2414.0,50,3,6,0,FULL
30488,15,2415.0,50,8,16,0,FULL
30521,16,2416.0,50,4,8,0,FULL
30554,17,2417.0,50,2,4,0,FULL
30586,18,2418.0,50,8,16,0,FULL
30619,19,2419.0,50,3,6,0,FULL
30652,20,2420.0,50,2,4,0,FULL
30685,21,2421.0,50,2,4,0,FULL
30716,22,2422.0,50,4,8,0,FULL
30749,23,2423.0,50,1,2,0,FULL
30782,24,2424.0,50,1,2,0,FULL
30815,25,2425.0,50,1,2,0,FULL
30848,26,2426.0,50,3,6,0,FULL
30880,27,2427.0,50,2,4,0,FULL
30944,29,2429.0,50,2,4,0,FULL
30977,30,2430.0,50,1,2,0,FULL
31041,32,2432.0,50,2,4,0,FULL
31073,33,2433.0,50,3,6,0,FULL
31106,34,2434.0,50,5,10,0,FULL
31170,36,2436.0,50,3,6,0,FULL
31203,37,2437.0,50,3,6,0,FULL
31236,38,2438.0,50,4,8,0,FULL
31267,39,2439.0,50,1,2,0,FULL
31300,40,2440.0,50,4,8,0,FULL
31333,41,2441.0,50,2,4,0,FULL
31366,42,2442.0,50,4,8,0,FULL
31398,43,2443.0,50,1,2,0,FULL
31431,44,2444.0,50,2,4,0,FULL
31495,46,2446.0,50,3,6,0,FULL
31527,47,2447.0,50,2,4,0,FULL
31560,48,2448.0,50,4,8,0,FULL
31593,49,2449.0,50,2,4,0,FULL
31626,50,2450.0,50,4,8,0,FULL
31659,51,2451.0,50,1,2,0,FULL
31690,52,2452.0,50,3,6,0,FULL
31723,53,2453.0,50,1,2,0,FULL
31756,54,2454.0,50,4,8,0,FULL
31789,55,2455.0,50,5,10,0,FULL
31821,56,2456.0,50,4,8,0,FULL
31854,57,2457.0,50,2,4,0,FULL
31887,58,2458.0,50,5,10,0,FULL
31919,59,2459.0,50,3,6,0,FULL
31951,60,2460.0,50,4,8,0,FULL
31984,61,2461.0,50,2,4,0,FULL
32017,62,2462.0,50,5,10,0,FULL
32050,63,2463.0,50,3,6,0,FULL
32082,64,2464.0,50,3,6,0,FULL
32115,65,2465.0,50,3,6,0,FULL
32147,66,2466.0,50,4,8,0,FULL
32180,67,2467.0,50,4,8,0,FULL
32212,68,2468.0,50,3,6,0,FULL
32245,69,2469.0,50,2,4,0,FULL
32278,70,2470.0,50,2,4,0,FULL
32311,71,2471.0,50,4,8,0,FULL
32343,72,2472.0,50,3,6,0,FULL
32375,73,2473.0,50,3,6,0,FULL
32408,74,2474.0,50,4,8,0,FULL
32441,75,2475.0,50,3,6,0,FULL
32474,76,2476.0,50,3,6,0,FULL
32506,77,2477.0,50,4,8,0,FULL
32539,78,2478.0,50,1,2,0,FULL
32571,79,2479.0,50,5,10,0,FULL
32604,80,2480.0,50,1,2,0,FULL
32668,82,2482.0,50,2,4,0,FULL
32701,83,2483.0,50,1,2,0,FULL
32985,92,2492.0,50,1,2,0,FULL
33363,104,2504.0,50,1,2,0,FULL
33837,119,2519.0,50,1,2,0,FULL
35057,0,2400.0,50,2,4,0,FULL
35090,1,2401.0,50,4,8,0,FULL
35123,2,2402.0,50,2,4,0,FULL
35155,3,2403.0,50,4,8,0,FULL
35188,4,2404.0,50,3,6,0,FULL
35220,5,2405.0,50,2,4,0,FULL
35253,6,2406.0,50,2,4,0,FULL
35286,7,2407.0,50,3,6,0,FULL
35318,8,2408.0,50,4,8,0,FULL
35351,9,2409.0,50,2,4,0,FULL
35383,10,2410.0,50,2,4,0,FULL
35416,11,2411.0,50,8,16,0,FULL
35448,12,2412.0,50,4,8,0,FULL
35481,13,2413.0,50,2,4,0,FULL
35514,14,2414.0,50,6,12,0,FULL
35547,15,2415.0,50,4,8,0,FULL
35579,16,2416.0,50,3,6,0,FULL
35611,17,2417.0,50,6,12,0,FULL
35644,18,2418.0,50,3,6,0,FULL
35677,19,2419.0,50,3,6,0,FULL
35709,20,2420.0,50,2,4,0,FULL
35742,21,2421.0,50,3,6,0,FULL
35775,22,2422.0,50,3,6,0,FULL
35808,23,2423.0,50,2,4,0,FULL
35840,24,2424.0,50,3,6,0,FULL
35872,25,2425.0,50,3,6,0,FULL
35905,26,2426.0,50,5,10,0,FULL
35938,27,2427.0,50,2,4,0,FULL
35971,28,2428.0,50,2,4,0,FULL
36003,29,2429.0,50,3,6,0,FULL
36036,30,2430.0,50,3,6,0,FULL
36068,31,2431.0,50,4,8,0,FULL
36101,32,2432.0,50,4,8,0,FULL
36133,33,2433.0,50,2,4,0,FULL
36166,34,2434.0,50,4,8,0,FULL
36199,35,2435.0,50,3,6,0,FULL
36232,36,2436.0,50,3,6,0,FULL
36263,37,2437.0,50,3,6,0,FULL
36296,38,2438.0,50,2,4,0,FULL
36329,39,2439.0,50,4,8,0,FULL
36362,40,2440.0,50,3,6,0,FULL
36395,41,2441.0,50,4,8,0,FULL
36427,42,2442.0,50,2,4,0,FULL
36460,43,2443.0,50,3,6,0,FULL
36492,44,2444.0,50,3,6,0,FULL
36525,45,2445.0,50,3,6,0,FULL
36557,46,2446.0,50,4,8,0,FULL
36590,47,2447.0,50,3,6,0,FULL
36623,48,2448.0,50,3,6,0,FULL
36656,49,2449.0,50,3,6,0,FULL
36687,50,2450.0,50,5,10,0,FULL
36720,51,2451.0,50,3,6,0,FULL
36753,52,2452.0,50,3,6,0,FULL
36786,53,2453.0,50,1,2,0,FULL
36818,54,2454.0,50,3,6,0,FULL
36851,55,2455.0,50,4,8,0,FULL
36884,56,2456.0,50,3,6,0,FULL
36916,57,2457.0,50,2,4,0,FULL
36948,58,2458.0,50,5,10,0,FULL
36981,59,2459.0,50,2,4,0,FULL
37014,60,2460.0,50,3,6,0,FULL
37047,61,2461.0,50,1,2,0,FULL
37080,62,2462.0,50,5,10,0,FULL
37112,63,2463.0,50,1,2,0,FULL
37144,64,2464.0,50,3,6,0,FULL
37177,65,2465.0,50,3,6,0,FULL
37210,66,2466.0,50,4,8,0,FULL
37242,67,2467.0,50,2,4,0,FULL
37275,68,2468.0,50,3,6,0,FULL
37308,69,2469.0,50,2,4,0,FULL
37341,70,2470.0,50,5,10,0,FULL
37372,71,2471.0,50,4,8,0,FULL
37405,72,2472.0,50,2,4,0,FULL
37438,73,2473.0,50,2,4,0,FULL
37471,74,2474.0,50,5,10,0,FULL
37504,75,2475.0,50,3,6,0,FULL
37536,76,2476.0,50,1,2,0,FULL
37569,77,2477.0,50,4,8,0,FULL
37601,78,2478.0,50,4,8,0,FULL
37634,79,2479.0,50,4,8,0,FULL
37666,80,2480.0,50,1,2,0,FULL
37699,81,2481.0,50,1,2,0,FULL
37732,82,2482.0,50,2,4,0,FULL
37765,83,2483.0,50,1,2,0,FULL
37860,86,2486.0,50,1,2,0,FULL
38081,93,2493.0,50,1,2,0,FULL
38270,99,2499.0,50,1,2,0,FULL
38493,106,2506.0,50,1,2,0,FULL
38776,115,2515.0,50,1,2,0,FULL
40124,0,2400.0,50,1,2,0,FULL
40156,1,2401.0,50,3,6,0,FULL
40188,2,2402.0,50,3,6,0,FULL
40221,3,2403.0,50,4,8,0,FULL
40254,4,2404.0,50,4,8,0,FULL
40287,5,2405.0,50,2,4,0,FULL
40318,6,2406.0,50,1,2,0,FULL
40351,7,2407.0,50,2,4,0,FULL
40384,8,2408.0,50,2,4,0,FULL
40417,9,2409.0,50,6,12,0,FULL
40450,10,2410.0,50,4,8,0,FULL
40482,11,2411.0,50,5,10,0,FULL
40514,12,2412.0,50,5,10,0,FULL
40547,13,2413.0,50,4,8,0,FULL
40580,14,2414.0,50,5,10,0,FULL
40612,15,2415.0,50,5,10,0,FULL
40645,16,2416.0,50,7,14,0,FULL
40678,17,2417.0,50,3,6,0,FULL
40711,18,2418.0,50,3,6,0,FULL
40743,19,2419.0,50,4,8,0,FULL
40775,20,2420.0,50,3,6,0,FULL
40808,21,2421.0,50,3,6,0,FULL
40841,22,2422.0,50,3,6,0,FULL
40873,23,2423.0,50,2,4,0,FULL
40906,24,2424.0,50,4,8,0,FULL
40939,25,2425.0,50,2,4,0,FULL
40971,26,2426.0,50,4,8,0,FULL
41004,27,2427.0,50,2,4,0,FULL
41036,28,2428.0,50,3,6,0,FULL
41069,29,2429.0,50,2,4,0,FULL
41102,30,2430.0,50,2,4,0,FULL
41135,31,2431.0,50,2,4,0,FULL
41167,32,2432.0,50,2,4,0,FULL
41199,33,2433.0,50,3,6,0,FULL
41232,34,2434.0,50,5,10,0,FULL
41265,35,2435.0,50,1,2,0,FULL
41297,36,2436.0,50,3,6,0,FULL
41330,37,2437.0,50,4,8,0,FULL
41363,38,2438.0,50,3,6,0,FULL
41396,39,2439.0,50,2,4,0,FULL
41427,40,2440.0,50,3,6,0,FULL
41492,42,2442.0,50,4,8,0,FULL
41525,43,2443.0,50,2,4,0,FULL
41558,44,2444.0,50,2,4,0,FULL
41589,45,2445.0,50,1,2,0,FULL
41622,46,2446.0,50,5,10,0,FULL
41655,47,2447.0,50,1,2,0,FULL
41688,48,2448.0,50,1,2,0,FULL
41720,49,2449.0,50,1,2,0,FULL
41753,50,2450.0,50,3,6,0,FULL
41786,51,2451.0,50,2,4,0,FULL
41818,52,2452.0,50,3,6,0,FULL
41850,53,2453.0,50,1,2,0,FULL
41883,54,2454.0,50,5,10,0,FULL
41916,55,2455.0,50,2,4,0,FULL
41949,56,2456.0,50,4,8,0,FULL
41981,57,2457.0,50,1,2,0,FULL
42014,58,2458.0,50,4,8,0,FULL
42046,59,2459.0,50,3,6,0,FULL
42079,60,2460.0,50,3,6,0,FULL
42112,61,2461.0,50,1,2,0,FULL
42144,62,2462.0,50,5,10,0,FULL
42177,63,2463.0,50,2,4,0,FULL
42210,64,2464.0,50,3,6,0,FULL
42243,65,2465.0,50,3,6,0,FULL
42274,66,2466.0,50,3,6,0,FULL
42307,67,2467.0,50,5,10,0,FULL
42340,68,2468.0,50,1,2,0,FULL
42373,69,2469.0,50,4,8,0,FULL
42405,70,2470.0,50,5,10,0,FULL
42438,71,2471.0,50,3,6,0,FULL
42471,72,2472.0,50,2,4,0,FULL
42503,73,2473.0,50,2,4,0,FULL
42535,74,2474.0,50,3,6,0,FULL
42568,75,2475.0,50,2,4,0,FULL
42601,76,2476.0,50,6,12,0,FULL
42634,77,2477.0,50,3,6,0,FULL
42667,78,2478.0,50,3,6,0,FULL
42699,79,2479.0,50,1,2,0,FULL
42731,80,2480.0,50,2,4,0,FULL
42764,81,2481.0,50,1,2,0,FULL
42797,82,2482.0,50,2,4,0,FULL
42924,86,2486.0,50,1,2,0,FULL
42988,88,2488.0,50,1,2,0,FULL
43115,92,2492.0,50,1,2,0,FULL
43147,93,2493.0,50,1,2,0,FULL
43211,95,2495.0,50,2,4,0,FULL
43370,100,2500.0,50,1,2,0,FULL
43403,101,2501.0,50,1,2,0,FULL
43435,102,2502.0,50,1,2,0,FULL
43467,103,2503.0,50,1,2,0,FULL
43688,110,2510.0,50,1,2,0,FULL
43785,113,2513.0,50,1,2,0,FULL
43912,117,2517.0,50,1,2,0,FULL
44039,121,2521.0,50,1,2,0,FULL
44102,123,2523.0,50,2,4,0,FULL
44135,124,2524.0,50,3,6,0,FULL
44168,125,2525.0,50,1,2,0,FULL
45201,0,2400.0,50,1,2,0,FULL
45233,1,2401.0,50,2,4,0,FULL
45265,2,2402.0,50,4,8,0,FULL
45298,3,2403.0,50,3,6,0,FULL
45331,4,2404.0,50,4,8,0,FULL
45364,5,2405.0,50,2,4,0,FULL
45395,6,2406.0,50,4,8,0,FULL
45428,7,2407.0,50,17,34,1,FULL
45461,8,2408.0,50,21,42,1,FULL
45494,9,2409.0,50,25,50,1,FULL
45527,10,2410.0,50,25,50,1,FULL
45559,11,2411.0,50,23,46,1,FULL
45592,12,2412.0,50,17,34,1,FULL
45625,13,2413.0,50,22,44,1,FULL
45658,14,2414.0,50,21,42,1,FULL
45690,15,2415.0,50,9,18,0,FULL
45723,16,2416.0,50,8,16,0,FULL
45755,17,2417.0,50,8,16,0,FULL
45788,18,2418.0,50,3,6,0,FULL
45820,19,2419.0,50,4,8,0,FULL
45853,20,2420.0,50,3,6,0,FULL
45886,21,2421.0,50,2,4,0,FULL
45919,22,2422.0,50,4,8,0,FULL
45952,23,2423.0,50,6,12,0,FULL
45983,24,2424.0,50,3,6,0,FULL
46016,25,2425.0,50,3,6,0,FULL
46049,26,2426.0,50,3,6,0,FULL
46082,27,2427.0,50,4,8,0,FULL
46114,28,2428.0,50,2,4,0,FULL
46147,29,2429.0,50,3,6,0,FULL
46180,30,2430.0,50,5,10,0,FULL
46212,31,2431.0,50,3,6,0,FULL
46244,32,2432.0,50,4,8,0,FULL
46277,33,2433.0,50,3,6,0,FULL
46310,34,2434.0,50,3,6,0,FULL
46343,35,2435.0,50,5,10,0,FULL
46375,36,2436.0,50,3,6,0,FULL
46408,37,2437.0,50,1,2,0,FULL
46440,38,2438.0,50,6,12,0,FULL
46473,39,2439.0,50,2,4,0,FULL
46505,40,2440.0,50,4,8,0,FULL
46538,41,2441.0,50,2,4,0,FULL
46571,42,2442.0,50,5,10,0,FULL
46604,43,2443.0,50,3,6,0,FULL
46637,44,2444.0,50,2,4,0,FULL
46668,45,2445.0,50,3,6,0,FULL
46701,46,2446.0,50,4,8,0,FULL
46734,47,2447.0,50,3,6,0,FULL
46767,48,2448.0,50,5,10,0,FULL
46799,49,2449.0,50,2,4,0,FULL
46832,50,2450.0,50,4,8,0,FULL
46865,51,2451.0,50,2,4,0,FULL
46897,52,2452.0,50,2,4,0,FULL
46929,53,2453.0,50,2,4,0,FULL
46962,54,2454.0,50,4,8,0,FULL
46995,55,2455.0,50,3,6,0,FULL
47028,56,2456.0,50,1,2,0,FULL
47060,57,2457.0,50,2,4,0,FULL
47092,58,2458.0,50,3,6,0,FULL
47125,59,2459.0,50,3,6,0,FULL
47158,60,2460.0,50,3,6,0,FULL
47191,61,2461.0,50,2,4,0,FULL
47223,62,2462.0,50,4,8,0,FULL
47256,63,2463.0,50,3,6,0,FULL
47289,64,2464.0,50,4,8,0,FULL
47321,65,2465.0,50,2,4,0,FULL
47353,66,2466.0,50,4,8,0,FULL
47386,67,2467.0,50,3,6,0,FULL
47419,68,2468.0,50,3,6,0,FULL
47452,69,2469.0,50,3,6,0,FULL
47484,70,2470.0,50,5,10,0,FULL
47517,71,2471.0,50,3,6,0,FULL
47549,72,2472.0,50,3,6,0,FULL
47582,73,2473.0,50,3,6,0,FULL
47614,74,2474.0,50,4,8,0,FULL
47647,75,2475.0,50,3,6,0,FULL
47680,76,2476.0,50,2,4,0,FULL
47713,77,2477.0,50,4,8,0,FULL
47745,78,2478.0,50,3,6,0,FULL
47777,79,2479.0,50,3,6,0,FULL
47842,81,2481.0,50,3,6,0,FULL
50258,0,2400.0,50,3,6,0,FULL
50290,1,2401.0,50,2,4,0,FULL
50323,2,2402.0,50,3,6,0,FULL
50356,3,2403.0,50,2,4,0,FULL
50388,4,2404.0,50,5,10,0,FULL
50421,5,2405.0,50,2,4,0,FULL
50453,6,2406.0,50,3,6,0,FULL
50486,7,2407.0,50,4,8,0,FULL
50519,8,2408.0,50,2,4,0,FULL
50551,9,2409.0,50,7,14,0,FULL
50584,10,2410.0,50,6,12,0,FULL
50617,11,2411.0,50,5,10,0,FULL
50649,12,2412.0,50,3,6,0,FULL
50681,13,2413.0,50,7,14,0,FULL
50714,14,2414.0,50,1,2,0,FULL
50747,15,2415.0,50,4,8,0,FULL
50780,16,2416.0,50,4,8,0,FULL
50812,17,2417.0,50,1,2,0,FULL
50845,18,2418.0,50,4,8,0,FULL
50877,19,2419.0,50,2,4,0,FULL
50910,20,2420.0,50,5,10,0,FULL
50942,21,2421.0,50,3,6,0,FULL
50975,22,2422.0,50,4,8,0,FULL
51008,23,2423.0,50,4,8,0,FULL
51041,24,2424.0,50,3,6,0,FULL
51074,25,2425.0,50,3,6,0,FULL
51105,26,2426.0,50,6,12,0,FULL
51138,27,2427.0,50,4,8,0,FULL
51171,28,2428.0,50,3,6,0,FULL
51204,29,2429.0,50,2,4,0,FULL
51236,30,2430.0,50,4,8,0,FULL
51269,31,2431.0,50,3,6,0,FULL
51302,32,2432.0,50,3,6,0,FULL
51334,33,2433.0,50,1,2,0,FULL
51366,34,2434.0,50,2,4,0,FULL
51399,35,2435.0,50,3,6,0,FULL
51432,36,2436.0,50,2,4,0,FULL
51465,37,2437.0,50,3,6,0,FULL
51497,38,2438.0,50,2,4,0,FULL
51529,39,2439.0,50,1,2,0,FULL
51562,40,2440.0,50,4,8,0,FULL
51595,41,2441.0,50,1,2,0,FULL
51628,42,2442.0,50,2,4,0,FULL
51660,43,2443.0,50,2,4,0,FULL
51693,44,2444.0,50,2,4,0,FULL
51726,45,2445.0,50,1,2,0,FULL
51758,46,2446.0,50,3,6,0,FULL
51790,47,2447.0,50,2,4,0,FULL
51823,48,2448.0,50,2,4,0,FULL
51856,49,2449.0,50,1,2,0,FULL
51889,50,2450.0,50,3,6,0,FULL
51921,51,2451.0,50,3,6,0,FULL
51953,52,2452.0,50,3,6,0,FULL
51986,53,2453.0,50,3,6,0,FULL
52019,54,2454.0,50,3,6,0,FULL
52051,55,2455.0,50,3,6,0,FULL
52084,56,2456.0,50,2,4,0,FULL
52117,57,2457.0,50,2,4,0,FULL
52150,58,2458.0,50,4,8,0,FULL
52182,59,2459.0,50,3,6,0,FULL
52214,60,2460.0,50,1,2,0,FULL
52247,61,2461.0,50,4,8,0,FULL
52280,62,2462.0,50,3,6,0,FULL
52313,63,2463.0,50,3,6,0,FULL
52345,64,2464.0,50,1,2,0,FULL
52377,65,2465.0,50,2,4,0,FULL
52410,66,2466.0,50,4,8,0,FULL
52443,67,2467.0,50,2,4,0,FULL
52475,68,2468.0,50,3,6,0,FULL
52508,69,2469.0,50,2,4,0,FULL
52541,70,2470.0,50,3,6,0,FULL
52574,71,2471.0,50,4,8,0,FULL
52605,72,2472.0,50,3,6,0,FULL
52638,73,2473.0,50,2,4,0,FULL
52671,74,2474.0,50,3,6,0,FULL
52704,75,2475.0,50,3,6,0,FULL
52737,76,2476.0,50,4,8,0,FULL
52769,77,2477.0,50,1,2,0,FULL
52801,78,2478.0,50,1,2,0,FULL
52834,79,2479.0,50,2,4,0,FULL
52867,80,2480.0,50,2,4,0,FULL
52899,81,2481.0,50,1,2,0,FULL
52964,83,2483.0,50,1,2,0,FULL
53122,88,2488.0,50,1,2,0,FULL
53532,101,2501.0,50,1,2,0,FULL
55319,0,2400.0,50,2,4,0,FULL
55352,1,2401.0,50,2,4,0,FULL
55385,2,2402.0,50,3,6,0,FULL
55417,3,2403.0,50,3,6,0,FULL
55449,4,2404.0,50,2,4,0,FULL
55482,5,2405.0,50,3,6,0,FULL
55515,6,2406.0,50,2,4,0,FULL
55547,7,2407.0,50,2,4,0,FULL
55580,8,2408.0,50,6,12,0,FULL
55612,9,2409.0,50,3,6,0,FULL
55645,10,2410.0,50,3,6,0,FULL
55677,11,2411.0,50,8,16,0,FULL
55710,12,2412.0,50,3,6,0,FULL
55743,13,2413.0,50,3,6,0,FULL
55776,14,2414.0,50,7,14,0,FULL
55808,15,2415.0,50,4,8,0,FULL
55840,16,2416.0,50,4,8,0,FULL
55873,17,2417.0,50,1,2,0,FULL
55906,18,2418.0,50,3,6,0,FULL
55939,19,2419.0,50,3,6,0,FULL
55971,20,2420.0,50,2,4,0,FULL
56004,21,2421.0,50,1,2,0,FULL
56036,22,2422.0,50,3,6,0,FULL
56069,23,2423.0,50,6,12,0,FULL
56101,24,2424.0,50,3,6,0,FULL
56134,25,2425.0,50,2,4,0,FULL
56167,26,2426.0,50,3,6,0,FULL
56200,27,2427.0,50,2,4,0,FULL
56232,28,2428.0,50,2,4,0,FULL
56264,29,2429.0,50,1,2,0,FULL
56297,30,2430.0,50,4,8,0,FULL
56330,31,2431.0,50,2,4,0,FULL
56363,32,2432.0,50,2,4,0,FULL
56395,33,2433.0,50,2,4,0,FULL
56428,34,2434.0,50,4,8,0,FULL
56460,35,2435.0,50,4,8,0,FULL
56493,36,2436.0,50,2,4,0,FULL
56525,37,2437.0,50,3,6,0,FULL
56558,38,2438.0,50,5,10,0,FULL
