time_ms,channel,freq_mhz,samples,detected,occupancy_pct,alert,mode
43,0,2400.0,50,3,6,0,FULL
138,3,2403.0,50,4,8,0,FULL
171,4,2404.0,50,1,2,0,FULL
202,5,2405.0,50,7,14,0,FULL
235,6,2406.0,50,6,12,0,FULL
268,7,2407.0,50,13,26,1,FULL
301,8,2408.0,50,2,4,0,FULL
333,9,2409.0,50,10,20,1,FULL
365,10,2410.0,50,10,20,1,FULL
398,11,2411.0,50,8,16,0,FULL
431,12,2412.0,50,4,8,0,FULL
463,13,2413.0,50,5,10,0,FULL
496,14,2414.0,50,12,24,1,FULL
528,15,2415.0,50,10,20,1,FULL
561,16,2416.0,50,1,2,0,FULL
593,17,2417.0,50,4,8,0,FULL
626,18,2418.0,50,6,12,0,FULL
659,19,2419.0,50,1,2,0,FULL
691,20,2420.0,50,1,2,0,FULL
723,21,2421.0,50,3,6,0,FULL
756,22,2422.0,50,2,4,0,FULL
789,23,2423.0,50,13,26,1,FULL
821,24,2424.0,50,5,10,0,FULL
854,25,2425.0,50,2,4,0,FULL
886,26,2426.0,50,4,8,0,FULL
919,27,2427.0,50,4,8,0,FULL
983,29,2429.0,50,2,4,0,FULL
1015,30,2430.0,50,6,12,0,FULL
1048,31,2431.0,50,4,8,0,FULL
1081,32,2432.0,50,3,6,0,FULL
1113,33,2433.0,50,3,6,0,FULL
1145,34,2434.0,50,3,6,0,FULL
1210,36,2436.0,50,5,10,0,FULL
1243,37,2437.0,50,6,12,0,FULL
1274,38,2438.0,50,2,4,0,FULL
1307,39,2439.0,50,6,12,0,FULL
1340,40,2440.0,50,5,10,0,FULL
1404,42,2442.0,50,5,10,0,FULL
1437,43,2443.0,50,5,10,0,FULL
1469,44,2444.0,50,2,4,0,FULL
1502,45,2445.0,50,13,26,1,FULL
1534,46,2446.0,50,29,58,1,FULL
1567,47,2447.0,50,17,34,1,FULL
1600,48,2448.0,50,17,34,1,FULL
1633,49,2449.0,50,8,16,0,FULL
1666,50,2450.0,50,9,18,0,FULL
1697,51,2451.0,50,2,4,0,FULL
1730,52,2452.0,50,36,72,1,FULL
1763,53,2453.0,50,21,42,1,FULL
1796,54,2454.0,50,25,50,1,FULL
1828,55,2455.0,50,33,66,1,FULL
1861,56,2456.0,50,26,52,1,FULL
1894,57,2457.0,50,33,66,1,FULL
1927,58,2458.0,50,30,60,1,FULL
1959,59,2459.0,50,31,62,1,FULL
1991,60,2460.0,50,43,86,1,FULL
2024,61,2461.0,50,30,60,1,FULL
2057,62,2462.0,50,34,68,1,FULL
2089,63,2463.0,50,39,78,1,FULL
2122,64,2464.0,50,18,36,1,FULL
2155,65,2465.0,50,29,58,1,FULL
2188,66,2466.0,50,27,54,1,FULL
2221,67,2467.0,50,28,56,1,FULL
2253,68,2468.0,50,16,32,1,FULL
2286,69,2469.0,50,37,74,1,FULL
2318,70,2470.0,50,43,86,1,FULL
2351,71,2471.0,50,35,70,1,FULL
2383,72,2472.0,50,37,74,1,FULL
2416,73,2473.0,50,9,18,0,FULL
2449,74,2474.0,50,10,20,1,FULL
2482,75,2475.0,50,4,8,0,FULL
2514,76,2476.0,50,6,12,0,FULL
2547,77,2477.0,50,9,18,0,FULL
2579,78,2478.0,50,1,2,0,FULL
2612,79,2479.0,50,1,2,0,FULL
2676,81,2481.0,50,3,6,0,FULL
2708,82,2482.0,50,2,4,0,FULL
2741,83,2483.0,50,1,2,0,FULL
2774,84,2484.0,50,5,10,0,FULL
2806,85,2485.0,50,5,10,0,FULL
2839,86,2486.0,50,2,4,0,FULL
2872,87,2487.0,50,2,4,0,FULL
2967,90,2490.0,50,5,10,0,FULL
3062,93,2493.0,50,1,2,0,FULL
3283,100,2500.0,50,2,4,0,FULL
3442,105,2505.0,50,2,4,0,FULL
3506,107,2507.0,50,2,4,0,FULL
3570,109,2509.0,50,1,2,0,FULL
3603,110,2510.0,50,7,14,0,FULL
3636,111,2511.0,50,1,2,0,FULL
3668,112,2512.0,50,1,2,0,FULL
5109,0,2400.0,50,1,2,0,FULL
5142,1,2401.0,50,2,4,0,FULL
5175,2,2402.0,50,8,16,0,FULL
5270,5,2405.0,50,1,2,0,FULL
5334,7,2407.0,50,21,42,1,FULL
5366,8,2408.0,50,12,24,1,FULL
5399,9,2409.0,50,12,24,1,FULL
5432,10,2410.0,50,18,36,1,FULL
5465,11,2411.0,50,3,6,0,FULL
5497,12,2412.0,50,18,36,1,FULL
5530,13,2413.0,50,14,28,1,FULL
5562,14,2414.0,50,20,40,1,FULL
5595,15,2415.0,50,9,18,0,FULL
5627,16,2416.0,50,27,54,1,FULL
5660,17,2417.0,50,18,36,1,FULL
5693,18,2418.0,50,19,38,1,FULL
5726,19,2419.0,50,10,20,1,FULL
5758,20,2420.0,50,7,14,0,FULL
5791,21,2421.0,50,19,38,1,FULL
5824,22,2422.0,50,8,16,0,FULL
5856,23,2423.0,50,12,24,1,FULL
5889,24,2424.0,50,3,6,0,FULL
5953,26,2426.0,50,10,20,1,FULL
5986,27,2427.0,50,1,2,0,FULL
6018,28,2428.0,50,5,10,0,FULL
6050,29,2429.0,50,7,14,0,FULL
6083,30,2430.0,50,5,10,0,FULL
6116,31,2431.0,50,2,4,0,FULL
6149,32,2432.0,50,10,20,1,FULL
6181,33,2433.0,50,1,2,0,FULL
6214,34,2434.0,50,10,20,1,FULL
6246,35,2435.0,50,5,10,0,FULL
6279,36,2436.0,50,6,12,0,FULL
6311,37,2437.0,50,5,10,0,FULL
6344,38,2438.0,50,5,10,0,FULL
6409,40,2440.0,50,7,14,0,FULL
6440,41,2441.0,50,2,4,0,FULL
6537,44,2444.0,50,3,6,0,FULL
6568,45,2445.0,50,12,24,1,FULL
6601,46,2446.0,50,6,12,0,FULL
6666,48,2448.0,50,12,24,1,FULL
6699,49,2449.0,50,4,8,0,FULL
6731,50,2450.0,50,14,28,1,FULL
6763,51,2451.0,50,5,10,0,FULL
6796,52,2452.0,50,32,64,1,FULL
6829,53,2453.0,50,19,38,1,FULL
6861,54,2454.0,50,29,58,1,FULL
6894,55,2455.0,50,43,86,1,FULL
6927,56,2456.0,50,38,76,1,FULL
6960,57,2457.0,50,40,80,1,FULL
6992,58,2458.0,50,27,54,1,FULL
7025,59,2459.0,50,20,40,1,FULL
7057,60,2460.0,50,28,56,1,FULL
7090,61,2461.0,50,16,32,1,FULL
7122,62,2462.0,50,12,24,1,FULL
7155,63,2463.0,50,8,16,0,FULL
7188,64,2464.0,50,2,4,0,FULL
7221,65,2465.0,50,40,80,1,FULL
7254,66,2466.0,50,5,10,0,FULL
7286,67,2467.0,50,23,46,1,FULL
7318,68,2468.0,50,28,56,1,FULL
7351,69,2469.0,50,12,24,1,FULL
7384,70,2470.0,50,34,68,1,FULL
7416,71,2471.0,50,20,40,1,FULL
7449,72,2472.0,50,8,16,0,FULL
7482,73,2473.0,50,6,12,0,FULL
7515,74,2474.0,50,4,8,0,FULL
7578,76,2476.0,50,1,2,0,FULL
7643,78,2478.0,50,4,8,0,FULL
7675,79,2479.0,50,8,16,0,FULL
7739,81,2481.0,50,3,6,0,FULL
7772,82,2482.0,50,17,34,1,FULL
7804,83,2483.0,50,3,6,0,FULL
7868,85,2485.0,50,3,6,0,FULL
7901,86,2486.0,50,9,18,0,FULL
7933,87,2487.0,50,2,4,0,FULL
7966,88,2488.0,50,2,4,0,FULL
7999,89,2489.0,50,6,12,0,FULL
8062,91,2491.0,50,3,6,0,FULL
8095,92,2492.0,50,6,12,0,FULL
8190,95,2495.0,50,2,4,0,FULL
8223,96,2496.0,50,6,12,0,FULL
8288,98,2498.0,50,1,2,0,FULL
8320,99,2499.0,50,1,2,0,FULL
8352,100,2500.0,50,1,2,0,FULL
8417,102,2502.0,50,3,6,0,FULL
8450,103,2503.0,50,1,2,0,FULL
8482,104,2504.0,50,1,2,0,FULL
8608,108,2508.0,50,1,2,0,FULL
8705,111,2511.0,50,1,2,0,FULL
8800,114,2514.0,50,2,4,0,FULL
8833,115,2515.0,50,10,20,1,FULL
8865,116,2516.0,50,18,36,1,FULL
8898,117,2517.0,50,5,10,0,FULL
8931,118,2518.0,50,11,22,1,FULL
10247,2,2402.0,50,4,8,0,FULL
10342,5,2405.0,50,4,8,0,FULL
10375,6,2406.0,50,4,8,0,FULL
10406,7,2407.0,50,2,4,0,FULL
10439,8,2408.0,50,6,12,0,FULL
10472,9,2409.0,50,4,8,0,FULL
10536,11,2411.0,50,1,2,0,FULL
10568,12,2412.0,50,5,10,0,FULL
10664,15,2415.0,50,10,20,1,FULL
10697,16,2416.0,50,14,28,1,FULL
10761,18,2418.0,50,5,10,0,FULL
10793,19,2419.0,50,2,4,0,FULL
10858,21,2421.0,50,8,16,0,FULL
10953,24,2424.0,50,7,14,0,FULL
10986,25,2425.0,50,3,6,0,FULL
11049,27,2427.0,50,4,8,0,FULL
11082,28,2428.0,50,7,14,0,FULL
11179,31,2431.0,50,6,12,0,FULL
11242,33,2433.0,50,5,10,0,FULL
11275,34,2434.0,50,5,10,0,FULL
11339,36,2436.0,50,7,14,0,FULL
11372,37,2437.0,50,5,10,0,FULL
11436,39,2439.0,50,5,10,0,FULL
11468,40,2440.0,50,5,10,0,FULL
11533,42,2442.0,50,2,4,0,FULL
11566,43,2443.0,50,7,14,0,FULL
11661,46,2446.0,50,9,18,0,FULL
11694,47,2447.0,50,10,20,1,FULL
11883,53,2453.0,50,18,36,1,FULL
11916,54,2454.0,50,19,38,1,FULL
11949,55,2455.0,50,23,46,1,FULL
11981,56,2456.0,50,10,20,1,FULL
12014,57,2457.0,50,2,4,0,FULL
12047,58,2458.0,50,30,60,1,FULL
12080,59,2459.0,50,33,66,1,FULL
12112,60,2460.0,50,36,72,1,FULL
12145,61,2461.0,50,4,8,0,FULL
12178,62,2462.0,50,25,50,1,FULL
12210,63,2463.0,50,34,68,1,FULL
12242,64,2464.0,50,11,22,1,FULL
12275,65,2465.0,50,13,26,1,FULL
12308,66,2466.0,50,15,30,1,FULL
12341,67,2467.0,50,23,46,1,FULL
12374,68,2468.0,50,18,36,1,FULL
12406,69,2469.0,50,17,34,1,FULL
12439,70,2470.0,50,9,18,0,FULL
12472,71,2471.0,50,22,44,1,FULL
12505,72,2472.0,50,11,22,1,FULL
12537,73,2473.0,50,9,18,0,FULL
12601,75,2475.0,50,10,20,1,FULL
12634,76,2476.0,50,5,10,0,FULL
12666,77,2477.0,50,3,6,0,FULL
12699,78,2478.0,50,6,12,0,FULL
12732,79,2479.0,50,5,10,0,FULL
12765,80,2480.0,50,1,2,0,FULL
12797,81,2481.0,50,2,4,0,FULL
12830,82,2482.0,50,1,2,0,FULL
12894,84,2484.0,50,2,4,0,FULL
12989,87,2487.0,50,2,4,0,FULL
13022,88,2488.0,50,5,10,0,FULL
13054,89,2489.0,50,1,2,0,FULL
13150,92,2492.0,50,1,2,0,FULL
13246,95,2495.0,50,2,4,0,FULL
13279,96,2496.0,50,1,2,0,FULL
13783,112,2512.0,50,1,2,0,FULL
13972,118,2518.0,50,1,2,0,FULL
15257,1,2401.0,50,1,2,0,FULL
15352,4,2404.0,50,3,6,0,FULL
15385,5,2405.0,50,6,12,0,FULL
15480,8,2408.0,50,13,26,1,FULL
15513,9,2409.0,50,6,12,0,FULL
15546,10,2410.0,50,11,22,1,FULL
15579,11,2411.0,50,26,52,1,FULL
15674,14,2414.0,50,1,2,0,FULL
15707,15,2415.0,50,5,10,0,FULL
15739,16,2416.0,50,3,6,0,FULL
15803,18,2418.0,50,3,6,0,FULL
15836,19,2419.0,50,1,2,0,FULL
15868,20,2420.0,50,5,10,0,FULL
15901,21,2421.0,50,1,2,0,FULL
15934,22,2422.0,50,2,4,0,FULL
15967,23,2423.0,50,8,16,0,FULL
15998,24,2424.0,50,2,4,0,FULL
16031,25,2425.0,50,3,6,0,FULL
16096,27,2427.0,50,8,16,0,FULL
16159,29,2429.0,50,4,8,0,FULL
16192,30,2430.0,50,7,14,0,FULL
16257,32,2432.0,50,2,4,0,FULL
16289,33,2433.0,50,5,10,0,FULL
16322,34,2434.0,50,2,4,0,FULL
16354,35,2435.0,50,5,10,0,FULL
16387,36,2436.0,50,5,10,0,FULL
16451,38,2438.0,50,5,10,0,FULL
16484,39,2439.0,50,5,10,0,FULL
16547,41,2441.0,50,5,10,0,FULL
16580,42,2442.0,50,5,10,0,FULL
16613,43,2443.0,50,5,10,0,FULL
16677,45,2445.0,50,2,4,0,FULL
16710,46,2446.0,50,13,26,1,FULL
16743,47,2447.0,50,4,8,0,FULL
16775,48,2448.0,50,12,24,1,FULL
16839,50,2450.0,50,23,46,1,FULL
16872,51,2451.0,50,3,6,0,FULL
16905,52,2452.0,50,17,34,1,FULL
16937,53,2453.0,50,13,26,1,FULL
16970,54,2454.0,50,13,26,1,FULL
17003,55,2455.0,50,25,50,1,FULL
17036,56,2456.0,50,26,52,1,FULL
17069,57,2457.0,50,37,74,1,FULL
17101,58,2458.0,50,25,50,1,FULL
17133,59,2459.0,50,44,88,1,FULL
17166,60,2460.0,50,32,64,1,FULL
17199,61,2461.0,50,33,66,1,FULL
17231,62,2462.0,50,16,32,1,FULL
17296,64,2464.0,50,17,34,1,FULL
17329,65,2465.0,50,17,34,1,FULL
17361,66,2466.0,50,31,62,1,FULL
17394,67,2467.0,50,19,38,1,FULL
17427,68,2468.0,50,19,38,1,FULL
17460,69,2469.0,50,14,28,1,FULL
17492,70,2470.0,50,41,82,1,FULL
17525,71,2471.0,50,20,40,1,FULL
17558,72,2472.0,50,14,28,1,FULL
17622,74,2474.0,50,1,2,0,FULL
17654,75,2475.0,50,5,10,0,FULL
17687,76,2476.0,50,15,30,1,FULL
17720,77,2477.0,50,4,8,0,FULL
17753,78,2478.0,50,3,6,0,FULL
17785,79,2479.0,50,12,24,1,FULL
17817,80,2480.0,50,4,8,0,FULL
17850,81,2481.0,50,4,8,0,FULL
17883,82,2482.0,50,1,2,0,FULL
17915,83,2483.0,50,10,20,1,FULL
17948,84,2484.0,50,3,6,0,FULL
17981,85,2485.0,50,2,4,0,FULL
18485,101,2501.0,50,3,6,0,FULL
18581,104,2504.0,50,2,4,0,FULL
18644,106,2506.0,50,4,8,0,FULL
18741,109,2509.0,50,2,4,0,FULL
18804,111,2511.0,50,1,2,0,FULL
18869,113,2513.0,50,2,4,0,FULL
18902,114,2514.0,50,1,2,0,FULL
18965,116,2516.0,50,1,2,0,FULL
19124,121,2521.0,50,1,2,0,FULL
20282,0,2400.0,50,2,4,0,FULL
20346,2,2402.0,50,1,2,0,FULL
20379,3,2403.0,50,1,2,0,FULL
20411,4,2404.0,50,9,18,0,FULL
20507,7,2407.0,50,3,6,0,FULL
20602,10,2410.0,50,5,10,0,FULL
20666,12,2412.0,50,1,2,0,FULL
20699,13,2413.0,50,5,10,0,FULL
20731,14,2414.0,50,1,2,0,FULL
20796,16,2416.0,50,2,4,0,FULL
20859,18,2418.0,50,1,2,0,FULL
20892,19,2419.0,50,2,4,0,FULL
20925,20,2420.0,50,1,2,0,FULL
21020,23,2423.0,50,7,14,0,FULL
21053,24,2424.0,50,11,22,1,FULL
21086,25,2425.0,50,14,28,1,FULL
21118,26,2426.0,50,6,12,0,FULL
21151,27,2427.0,50,6,12,0,FULL
21184,28,2428.0,50,1,2,0,FULL
21248,30,2430.0,50,21,42,1,FULL
21280,31,2431.0,50,1,2,0,FULL
21313,32,2432.0,50,5,10,0,FULL
21378,34,2434.0,50,8,16,0,FULL
21410,35,2435.0,50,5,10,0,FULL
21474,37,2437.0,50,5,10,0,FULL
21507,38,2438.0,50,5,10,0,FULL
21571,40,2440.0,50,5,10,0,FULL
21604,41,2441.0,50,17,34,1,FULL
21637,42,2442.0,50,4,8,0,FULL
21668,43,2443.0,50,5,10,0,FULL
21701,44,2444.0,50,5,10,0,FULL
21734,45,2445.0,50,2,4,0,FULL
21829,48,2448.0,50,5,10,0,FULL
21894,50,2450.0,50,1,2,0,FULL
21926,51,2451.0,50,8,16,0,FULL
21959,52,2452.0,50,14,28,1,FULL
21992,53,2453.0,50,35,70,1,FULL
22025,54,2454.0,50,23,46,1,FULL
22057,55,2455.0,50,6,12,0,FULL
22090,56,2456.0,50,23,46,1,FULL
22122,57,2457.0,50,36,72,1,FULL
22155,58,2458.0,50,9,18,0,FULL
22188,59,2459.0,50,3,6,0,FULL
22220,60,2460.0,50,19,38,1,FULL
22253,61,2461.0,50,5,10,0,FULL
22286,62,2462.0,50,7,14,0,FULL
22319,63,2463.0,50,13,26,1,FULL
22351,64,2464.0,50,5,10,0,FULL
22384,65,2465.0,50,10,20,1,FULL
22417,66,2466.0,50,20,40,1,FULL
22450,67,2467.0,50,16,32,1,FULL
22482,68,2468.0,50,8,16,0,FULL
22514,69,2469.0,50,17,34,1,FULL
22547,70,2470.0,50,1,2,0,FULL
22611,72,2472.0,50,30,60,1,FULL
22644,73,2473.0,50,1,2,0,FULL
22708,75,2475.0,50,2,4,0,FULL
22772,77,2477.0,50,2,4,0,FULL
22805,78,2478.0,50,4,8,0,FULL
22838,79,2479.0,50,4,8,0,FULL
22933,82,2482.0,50,3,6,0,FULL
23060,86,2486.0,50,2,4,0,FULL
23659,105,2505.0,50,3,6,0,FULL
23723,107,2507.0,50,3,6,0,FULL
24164,121,2521.0,50,1,2,0,FULL
25354,1,2401.0,50,2,4,0,FULL
25418,3,2403.0,50,2,4,0,FULL
25513,6,2406.0,50,9,18,0,FULL
25609,9,2409.0,50,2,4,0,FULL
25736,13,2413.0,50,3,6,0,FULL
25800,15,2415.0,50,5,10,0,FULL
25833,16,2416.0,50,3,6,0,FULL
25865,17,2417.0,50,4,8,0,FULL
25897,18,2418.0,50,1,2,0,FULL
25930,19,2419.0,50,5,10,0,FULL
25963,20,2420.0,50,2,4,0,FULL
25996,21,2421.0,50,3,6,0,FULL
26029,22,2422.0,50,3,6,0,FULL
26092,24,2424.0,50,3,6,0,FULL
26125,25,2425.0,50,2,4,0,FULL
26158,26,2426.0,50,3,6,0,FULL
26222,28,2428.0,50,5,10,0,FULL
26286,30,2430.0,50,3,6,0,FULL
26318,31,2431.0,50,7,14,0,FULL
26383,33,2433.0,50,5,10,0,FULL
26415,34,2434.0,50,6,12,0,FULL
26447,35,2435.0,50,1,2,0,FULL
26480,36,2436.0,50,4,8,0,FULL
26513,37,2437.0,50,2,4,0,FULL
26608,40,2440.0,50,5,10,0,FULL
26641,41,2441.0,50,5,10,0,FULL
26705,43,2443.0,50,3,6,0,FULL
26738,44,2444.0,50,7,14,0,FULL
26833,47,2447.0,50,3,6,0,FULL
26866,48,2448.0,50,1,2,0,FULL
26930,50,2450.0,50,1,2,0,FULL
26994,52,2452.0,50,9,18,0,FULL
27027,53,2453.0,50,23,46,1,FULL
27060,54,2454.0,50,12,24,1,FULL
27092,55,2455.0,50,3,6,0,FULL
27125,56,2456.0,50,14,28,1,FULL
27158,57,2457.0,50,19,38,1,FULL
27222,59,2459.0,50,7,14,0,FULL
27254,60,2460.0,50,2,4,0,FULL
27287,61,2461.0,50,4,8,0,FULL
27320,62,2462.0,50,6,12,0,FULL
27353,63,2463.0,50,7,14,0,FULL
27385,64,2464.0,50,6,12,0,FULL
27417,65,2465.0,50,17,34,1,FULL
27450,66,2466.0,50,17,34,1,FULL
27483,67,2467.0,50,22,44,1,FULL
27515,68,2468.0,50,5,10,0,FULL
27548,69,2469.0,50,26,52,1,FULL
27581,70,2470.0,50,16,32,1,FULL
27614,71,2471.0,50,5,10,0,FULL
27646,72,2472.0,50,2,4,0,FULL
27679,73,2473.0,50,4,8,0,FULL
27774,76,2476.0,50,5,10,0,FULL
27839,78,2478.0,50,2,4,0,FULL
27871,79,2479.0,50,4,8,0,FULL
27904,80,2480.0,50,7,14,0,FULL
27968,82,2482.0,50,8,16,0,FULL
28095,86,2486.0,50,1,2,0,FULL
28160,88,2488.0,50,5,10,0,FULL
28191,89,2489.0,50,1,2,0,FULL
28350,94,2494.0,50,1,2,0,FULL
28571,101,2501.0,50,1,2,0,FULL
29076,117,2517.0,50,1,2,0,FULL
30392,1,2401.0,50,3,6,0,FULL
30424,2,2402.0,50,4,8,0,FULL
30456,3,2403.0,50,3,6,0,FULL
30521,5,2405.0,50,2,4,0,FULL
30554,6,2406.0,50,1,2,0,FULL
30585,7,2407.0,50,3,6,0,FULL
30618,8,2408.0,50,2,4,0,FULL
30651,9,2409.0,50,1,2,0,FULL
30714,11,2411.0,50,4,8,0,FULL
30747,12,2412.0,50,3,6,0,FULL
30843,15,2415.0,50,3,6,0,FULL
30907,17,2417.0,50,1,2,0,FULL
30940,18,2418.0,50,3,6,0,FULL
31003,20,2420.0,50,1,2,0,FULL
31350,31,2431.0,50,5,10,0,FULL
31415,33,2433.0,50,5,10,0,FULL
31448,34,2434.0,50,5,10,0,FULL
31512,36,2436.0,50,5,10,0,FULL
31544,37,2437.0,50,5,10,0,FULL
31608,39,2439.0,50,5,10,0,FULL
31641,40,2440.0,50,5,10,0,FULL
31674,41,2441.0,50,5,10,0,FULL
31707,42,2442.0,50,5,10,0,FULL
31739,43,2443.0,50,5,10,0,FULL
31803,45,2445.0,50,3,6,0,FULL
31867,47,2447.0,50,3,6,0,FULL
31931,49,2449.0,50,5,10,0,FULL
32027,52,2452.0,50,9,18,0,FULL
32059,53,2453.0,50,6,12,0,FULL
32092,54,2454.0,50,18,36,1,FULL
32124,55,2455.0,50,13,26,1,FULL
32157,56,2456.0,50,10,20,1,FULL
32190,57,2457.0,50,11,22,1,FULL
32223,58,2458.0,50,12,24,1,FULL
32256,59,2459.0,50,24,48,1,FULL
32288,60,2460.0,50,9,18,0,FULL
32321,61,2461.0,50,1,2,0,FULL
32354,62,2462.0,50,29,58,1,FULL
32387,63,2463.0,50,16,32,1,FULL
32419,64,2464.0,50,11,22,1,FULL
32452,65,2465.0,50,14,28,1,FULL
32485,66,2466.0,50,18,36,1,FULL
32517,67,2467.0,50,22,44,1,FULL
32549,68,2468.0,50,4,8,0,FULL
32582,69,2469.0,50,26,52,1,FULL
32647,71,2471.0,50,2,4,0,FULL
32679,72,2472.0,50,12,24,1,FULL
32712,73,2473.0,50,5,10,0,FULL
32776,75,2475.0,50,8,16,0,FULL
32808,76,2476.0,50,4,8,0,FULL
32841,77,2477.0,50,7,14,0,FULL
32874,78,2478.0,50,6,12,0,FULL
32939,80,2480.0,50,5,10,0,FULL
32970,81,2481.0,50,2,4,0,FULL
33381,94,2494.0,50,1,2,0,FULL
33602,101,2501.0,50,1,2,0,FULL
34138,118,2518.0,50,1,2,0,FULL
34296,123,2523.0,50,1,2,0,FULL
35454,2,2402.0,50,7,14,0,FULL
35487,3,2403.0,50,6,12,0,FULL
35552,5,2405.0,50,3,6,0,FULL
35615,7,2407.0,50,5,10,0,FULL
35648,8,2408.0,50,8,16,0,FULL
35713,10,2410.0,50,4,8,0,FULL
35744,11,2411.0,50,2,4,0,FULL
35777,12,2412.0,50,4,8,0,FULL
35842,14,2414.0,50,2,4,0,FULL
35874,15,2415.0,50,3,6,0,FULL
35938,17,2417.0,50,6,12,0,FULL
35971,18,2418.0,50,5,10,0,FULL
36066,21,2421.0,50,2,4,0,FULL
36099,22,2422.0,50,4,8,0,FULL
36163,24,2424.0,50,6,12,0,FULL
36196,25,2425.0,50,3,6,0,FULL
36229,26,2426.0,50,4,8,0,FULL
36260,27,2427.0,50,5,10,0,FULL
36293,28,2428.0,50,1,2,0,FULL
36326,29,2429.0,50,8,16,0,FULL
36359,30,2430.0,50,6,12,0,FULL
36423,32,2432.0,50,4,8,0,FULL
36455,33,2433.0,50,5,10,0,FULL
36488,34,2434.0,50,2,4,0,FULL
36520,35,2435.0,50,6,12,0,FULL
36553,36,2436.0,50,5,10,0,FULL
36586,37,2437.0,50,4,8,0,FULL
36619,38,2438.0,50,4,8,0,FULL
36652,39,2439.0,50,6,12,0,FULL
36779,43,2443.0,50,6,12,0,FULL
36874,46,2446.0,50,5,10,0,FULL
36907,47,2447.0,50,2,4,0,FULL
36939,48,2448.0,50,6,12,0,FULL
36972,49,2449.0,50,2,4,0,FULL
37005,50,2450.0,50,5,10,0,FULL
37037,51,2451.0,50,2,4,0,FULL
37069,52,2452.0,50,14,28,1,FULL
37102,53,2453.0,50,20,40,1,FULL
37135,54,2454.0,50,20,40,1,FULL
37168,55,2455.0,50,20,40,1,FULL
37200,56,2456.0,50,26,52,1,FULL
37233,57,2457.0,50,4,8,0,FULL
37266,58,2458.0,50,19,38,1,FULL
37299,59,2459.0,50,20,40,1,FULL
37331,60,2460.0,50,10,20,1,FULL
37364,61,2461.0,50,24,48,1,FULL
37397,62,2462.0,50,28,56,1,FULL
37430,63,2463.0,50,4,8,0,FULL
37462,64,2464.0,50,5,10,0,FULL
37494,65,2465.0,50,17,34,1,FULL
37527,66,2466.0,50,9,18,0,FULL
37592,68,2468.0,50,27,54,1,FULL
37624,69,2469.0,50,32,64,1,FULL
37657,70,2470.0,50,42,84,1,FULL
37690,71,2471.0,50,17,34,1,FULL
37753,73,2473.0,50,7,14,0,FULL
37786,74,2474.0,50,5,10,0,FULL
37819,75,2475.0,50,2,4,0,FULL
37852,76,2476.0,50,9,18,0,FULL
37884,77,2477.0,50,4,8,0,FULL
37917,78,2478.0,50,5,10,0,FULL
37950,79,2479.0,50,1,2,0,FULL
37982,80,2480.0,50,1,2,0,FULL
38014,81,2481.0,50,4,8,0,FULL
38047,82,2482.0,50,4,8,0,FULL
38080,83,2483.0,50,1,2,0,FULL
38113,84,2484.0,50,3,6,0,FULL
38176,86,2486.0,50,2,4,0,FULL
38209,87,2487.0,50,1,2,0,FULL
38304,90,2490.0,50,3,6,0,FULL
38337,91,2491.0,50,1,2,0,FULL
38402,93,2493.0,50,5,10,0,FULL
38465,95,2495.0,50,3,6,0,FULL
38718,103,2503.0,50,1,2,0,FULL
38845,107,2507.0,50,4,8,0,FULL
38878,108,2508.0,50,2,4,0,FULL
39036,113,2513.0,50,2,4,0,FULL
39069,114,2514.0,50,2,4,0,FULL
39102,115,2515.0,50,16,32,1,FULL
39135,116,2516.0,50,6,12,0,FULL
39168,117,2517.0,50,22,44,1,FULL
39200,118,2518.0,50,6,12,0,FULL
39233,119,2519.0,50,16,32,1,FULL
39266,120,2520.0,50,2,4,0,FULL
39329,122,2522.0,50,7,14,0,FULL
39362,123,2523.0,50,12,24,1,FULL
39427,125,2525.0,50,10,20,1,FULL
40459,0,2400.0,50,5,10,0,FULL
40492,1,2401.0,50,1,2,0,FULL
40524,2,2402.0,50,1,2,0,FULL
40557,3,2403.0,50,6,12,0,FULL
40652,6,2406.0,50,5,10,0,FULL
40685,7,2407.0,50,7,14,0,FULL
40718,8,2408.0,50,5,10,0,FULL
40751,9,2409.0,50,5,10,0,FULL
40782,10,2410.0,50,4,8,0,FULL
40815,11,2411.0,50,2,4,0,FULL
40880,13,2413.0,50,5,10,0,FULL
40943,15,2415.0,50,5,10,0,FULL
40976,16,2416.0,50,28,56,1,FULL
41040,18,2418.0,50,2,4,0,FULL
41073,19,2419.0,50,5,10,0,FULL
41106,20,2420.0,50,6,12,0,FULL
41169,22,2422.0,50,5,10,0,FULL
41202,23,2423.0,50,8,16,0,FULL
41235,24,2424.0,50,2,4,0,FULL
41268,25,2425.0,50,10,20,1,FULL
41300,26,2426.0,50,6,12,0,FULL
41333,27,2427.0,50,6,12,0,FULL
41366,28,2428.0,50,5,10,0,FULL
41399,29,2429.0,50,1,2,0,FULL
41431,30,2430.0,50,3,6,0,FULL
41463,31,2431.0,50,4,8,0,FULL
41496,32,2432.0,50,1,2,0,FULL
41529,33,2433.0,50,7,14,0,FULL
41562,34,2434.0,50,6,12,0,FULL
41594,35,2435.0,50,9,18,0,FULL
41627,36,2436.0,50,2,4,0,FULL
41660,37,2437.0,50,6,12,0,FULL
41692,38,2438.0,50,6,12,0,FULL
